#,Calculator,Iter,CheckName,Type,Inputs,Expected,Tolerance
1167,QuarterWave,83,QW[83] Zt,numeric,z1_ohm=72.3957; z2_ohm=144.237; f_GHz=6.99592; er=8.76203,102.187,±0.2%
1168,QuarterWave,83,QW[83] len,numeric,z1_ohm=72.3957; z2_ohm=144.237; f_GHz=6.99592; er=8.76203,3.62171,±0.2%
1169,QuarterWave,84,QW[84] Zt,numeric,z1_ohm=50.604; z2_ohm=166.562; f_GHz=0.874174; er=6.55943,91.808,±0.2%
1170,QuarterWave,84,QW[84] len,numeric,z1_ohm=50.604; z2_ohm=166.562; f_GHz=0.874174; er=6.55943,33.4989,±0.2%
1171,QuarterWave,85,QW[85] Zt,numeric,z1_ohm=30.7542; z2_ohm=291.853; f_GHz=5.8301; er=8.05677,94.7401,±0.2%
1172,QuarterWave,85,QW[85] len,numeric,z1_ohm=30.7542; z2_ohm=291.853; f_GHz=5.8301; er=8.05677,4.53215,±0.2%
1173,QuarterWave,86,QW[86] Zt,numeric,z1_ohm=257.472; z2_ohm=48.0215; f_GHz=0.56425; er=2.87164,111.194,±0.2%
1174,QuarterWave,86,QW[86] len,numeric,z1_ohm=257.472; z2_ohm=48.0215; f_GHz=0.56425; er=2.87164,78.4376,±0.2%
1175,QuarterWave,87,QW[87] Zt,numeric,z1_ohm=209.847; z2_ohm=107.47; f_GHz=18.1503; er=8.34787,150.174,±0.2%
1176,QuarterWave,87,QW[87] len,numeric,z1_ohm=209.847; z2_ohm=107.47; f_GHz=18.1503; er=8.34787,1.43018,±0.2%
1177,QuarterWave,88,QW[88] Zt,numeric,z1_ohm=44.4402; z2_ohm=12.1315; f_GHz=8.98573; er=3.75675,23.2191,±0.2%
1178,QuarterWave,88,QW[88] len,numeric,z1_ohm=44.4402; z2_ohm=12.1315; f_GHz=8.98573; er=3.75675,4.30627,±0.2%
1179,QuarterWave,89,QW[89] Zt,numeric,z1_ohm=247.598; z2_ohm=24.5087; f_GHz=11.3568; er=3.58518,77.8994,±0.2%
1180,QuarterWave,89,QW[89] len,numeric,z1_ohm=247.598; z2_ohm=24.5087; f_GHz=11.3568; er=3.58518,3.48778,±0.2%
1181,QuarterWave,90,QW[90] Zt,numeric,z1_ohm=244.734; z2_ohm=294.221; f_GHz=6.81027; er=1.17635,268.339,±0.2%
1182,QuarterWave,90,QW[90] len,numeric,z1_ohm=244.734; z2_ohm=294.221; f_GHz=6.81027; er=1.17635,10.1538,±0.2%
1183,QuarterWave,91,QW[91] Zt,numeric,z1_ohm=266.721; z2_ohm=172.107; f_GHz=16.5983; er=2.23861,214.253,±0.2%
1184,QuarterWave,91,QW[91] len,numeric,z1_ohm=266.721; z2_ohm=172.107; f_GHz=16.5983; er=2.23861,3.02001,±0.2%
1185,QuarterWave,92,QW[92] Zt,numeric,z1_ohm=116.067; z2_ohm=286.4; f_GHz=5.44011; er=9.9881,182.323,±0.2%
1186,QuarterWave,92,QW[92] len,numeric,z1_ohm=116.067; z2_ohm=286.4; f_GHz=5.44011; er=9.9881,4.36227,±0.2%
1187,QuarterWave,93,QW[93] Zt,numeric,z1_ohm=148.02; z2_ohm=208.026; f_GHz=19.5159; er=5.94076,175.477,±0.2%
1188,QuarterWave,93,QW[93] len,numeric,z1_ohm=148.02; z2_ohm=208.026; f_GHz=19.5159; er=5.94076,1.57671,±0.2%
1189,QuarterWave,94,QW[94] Zt,numeric,z1_ohm=284.256; z2_ohm=264.531; f_GHz=15.4868; er=8.61952,274.216,±0.2%
1190,QuarterWave,94,QW[94] len,numeric,z1_ohm=284.256; z2_ohm=264.531; f_GHz=15.4868; er=8.61952,1.64952,±0.2%
1191,QuarterWave,95,QW[95] Zt,numeric,z1_ohm=199.319; z2_ohm=184.691; f_GHz=16.4066; er=6.69195,191.866,±0.2%
1192,QuarterWave,95,QW[95] len,numeric,z1_ohm=199.319; z2_ohm=184.691; f_GHz=16.4066; er=6.69195,1.76713,±0.2%
1193,QuarterWave,96,QW[96] Zt,numeric,z1_ohm=122.455; z2_ohm=88.3263; f_GHz=1.56862; er=6.30438,104,±0.2%
1194,QuarterWave,96,QW[96] len,numeric,z1_ohm=122.455; z2_ohm=88.3263; f_GHz=1.56862; er=6.30438,19.0424,±0.2%
1195,QuarterWave,97,QW[97] Zt,numeric,z1_ohm=30.0072; z2_ohm=128.347; f_GHz=16.9046; er=2.62782,62.0592,±0.2%
1196,QuarterWave,97,QW[97] len,numeric,z1_ohm=30.0072; z2_ohm=128.347; f_GHz=16.9046; er=2.62782,2.7369,±0.2%
1197,QuarterWave,98,QW[98] Zt,numeric,z1_ohm=296.021; z2_ohm=94.5735; f_GHz=2.52685; er=2.88147,167.319,±0.2%
1198,QuarterWave,98,QW[98] len,numeric,z1_ohm=296.021; z2_ohm=94.5735; f_GHz=2.52685; er=2.88147,17.4853,±0.2%
1199,QuarterWave,99,QW[99] Zt,numeric,z1_ohm=271.219; z2_ohm=71.3471; f_GHz=13.0825; er=5.34939,139.107,±0.2%
1200,QuarterWave,99,QW[99] len,numeric,z1_ohm=271.219; z2_ohm=71.3471; f_GHz=13.0825; er=5.34939,2.47866,±0.2%
1201,Friis,0,Friis[0] FSPL,numeric,pt_dBm=-5.79594; gt_dBi=11.7393; gr_dBi=28.5839; d_m=23955.7; f_GHz=17.7961,145.036,±0.3%
1202,Friis,0,Friis[0] Pr,numeric,pt_dBm=-5.79594; gt_dBi=11.7393; gr_dBi=28.5839; d_m=23955.7; f_GHz=17.7961,-110.509,±0.3%
1203,Friis,1,Friis[1] FSPL,numeric,pt_dBm=33.4159; gt_dBi=21.6638; gr_dBi=6.05223; d_m=44915.9; f_GHz=15.3744,149.226,±0.3%
1204,Friis,1,Friis[1] Pr,numeric,pt_dBm=33.4159; gt_dBi=21.6638; gr_dBi=6.05223; d_m=44915.9; f_GHz=15.3744,-88.0938,±0.3%
1205,Friis,2,Friis[2] FSPL,numeric,pt_dBm=8.59243; gt_dBi=12.7439; gr_dBi=12.3001; d_m=96863.3; f_GHz=14.5142,155.401,±0.3%
1206,Friis,2,Friis[2] Pr,numeric,pt_dBm=8.59243; gt_dBi=12.7439; gr_dBi=12.3001; d_m=96863.3; f_GHz=14.5142,-121.764,±0.3%
1207,Friis,3,Friis[3] FSPL,numeric,pt_dBm=6.48128; gt_dBi=16.0521; gr_dBi=25.5689; d_m=82827; f_GHz=13.2395,153.243,±0.3%
1208,Friis,3,Friis[3] Pr,numeric,pt_dBm=6.48128; gt_dBi=16.0521; gr_dBi=25.5689; d_m=82827; f_GHz=13.2395,-105.14,±0.3%
1209,Friis,4,Friis[4] FSPL,numeric,pt_dBm=33.2571; gt_dBi=3.82899; gr_dBi=20.8486; d_m=10014; f_GHz=13.8181,135.263,±0.3%
1210,Friis,4,Friis[4] Pr,numeric,pt_dBm=33.2571; gt_dBi=3.82899; gr_dBi=20.8486; d_m=10014; f_GHz=13.8181,-77.3282,±0.3%
1211,Friis,5,Friis[5] FSPL,numeric,pt_dBm=1.02876; gt_dBi=27.4911; gr_dBi=20.1626; d_m=64609.8; f_GHz=25.6716,156.837,±0.3%
1212,Friis,5,Friis[5] Pr,numeric,pt_dBm=1.02876; gt_dBi=27.4911; gr_dBi=20.1626; d_m=64609.8; f_GHz=25.6716,-108.154,±0.3%
1213,Friis,6,Friis[6] FSPL,numeric,pt_dBm=-1.78444; gt_dBi=7.12159; gr_dBi=25.8718; d_m=85363.5; f_GHz=23.0825,158.333,±0.3%
1214,Friis,6,Friis[6] Pr,numeric,pt_dBm=-1.78444; gt_dBi=7.12159; gr_dBi=25.8718; d_m=85363.5; f_GHz=23.0825,-127.124,±0.3%
1215,Friis,7,Friis[7] FSPL,numeric,pt_dBm=-6.24109; gt_dBi=3.13436; gr_dBi=21.7715; d_m=69783.2; f_GHz=26.9145,157.917,±0.3%
1216,Friis,7,Friis[7] Pr,numeric,pt_dBm=-6.24109; gt_dBi=3.13436; gr_dBi=21.7715; d_m=69783.2; f_GHz=26.9145,-139.252,±0.3%
1217,Friis,8,Friis[8] FSPL,numeric,pt_dBm=19.6072; gt_dBi=0.0715491; gr_dBi=2.31107; d_m=5201.73; f_GHz=17.1917,131.471,±0.3%
1218,Friis,8,Friis[8] Pr,numeric,pt_dBm=19.6072; gt_dBi=0.0715491; gr_dBi=2.31107; d_m=5201.73; f_GHz=17.1917,-109.481,±0.3%
1219,Friis,9,Friis[9] FSPL,numeric,pt_dBm=33.1874; gt_dBi=15.6773; gr_dBi=28.4352; d_m=99386.9; f_GHz=24.7206,160.25,±0.3%
1220,Friis,9,Friis[9] Pr,numeric,pt_dBm=33.1874; gt_dBi=15.6773; gr_dBi=28.4352; d_m=99386.9; f_GHz=24.7206,-82.9496,±0.3%
1221,Friis,10,Friis[10] FSPL,numeric,pt_dBm=5.91999; gt_dBi=14.0978; gr_dBi=6.67768; d_m=74880.9; f_GHz=24.8205,157.825,±0.3%
1222,Friis,10,Friis[10] Pr,numeric,pt_dBm=5.91999; gt_dBi=14.0978; gr_dBi=6.67768; d_m=74880.9; f_GHz=24.8205,-131.13,±0.3%
1223,Friis,11,Friis[11] FSPL,numeric,pt_dBm=0.984838; gt_dBi=15.7048; gr_dBi=0.646761; d_m=20544.3; f_GHz=19.565,144.525,±0.3%
1224,Friis,11,Friis[11] Pr,numeric,pt_dBm=0.984838; gt_dBi=15.7048; gr_dBi=0.646761; d_m=20544.3; f_GHz=19.565,-127.189,±0.3%
1225,Friis,12,Friis[12] FSPL,numeric,pt_dBm=14.3154; gt_dBi=9.46188; gr_dBi=22.6066; d_m=75362.6; f_GHz=15.0428,153.531,±0.3%
1226,Friis,12,Friis[12] Pr,numeric,pt_dBm=14.3154; gt_dBi=9.46188; gr_dBi=22.6066; d_m=75362.6; f_GHz=15.0428,-107.148,±0.3%
1227,Friis,13,Friis[13] FSPL,numeric,pt_dBm=41.9318; gt_dBi=21.6123; gr_dBi=14.6704; d_m=15215.5; f_GHz=19.1751,141.742,±0.3%
1228,Friis,13,Friis[13] Pr,numeric,pt_dBm=41.9318; gt_dBi=21.6123; gr_dBi=14.6704; d_m=15215.5; f_GHz=19.1751,-63.5278,±0.3%
1229,Friis,14,Friis[14] FSPL,numeric,pt_dBm=24.5264; gt_dBi=9.12644; gr_dBi=5.16604; d_m=46472.8; f_GHz=3.11868,135.665,±0.3%
1230,Friis,14,Friis[14] Pr,numeric,pt_dBm=24.5264; gt_dBi=9.12644; gr_dBi=5.16604; d_m=46472.8; f_GHz=3.11868,-96.8463,±0.3%
1231,Friis,15,Friis[15] FSPL,numeric,pt_dBm=21.9785; gt_dBi=21.0537; gr_dBi=27.3505; d_m=64660.9; f_GHz=19.6698,154.531,±0.3%
1232,Friis,15,Friis[15] Pr,numeric,pt_dBm=21.9785; gt_dBi=21.0537; gr_dBi=27.3505; d_m=64660.9; f_GHz=19.6698,-84.1479,±0.3%
1233,Friis,16,Friis[16] FSPL,numeric,pt_dBm=11.2279; gt_dBi=26.8071; gr_dBi=12.2612; d_m=55984.3; f_GHz=27.1031,156.063,±0.3%
1234,Friis,16,Friis[16] Pr,numeric,pt_dBm=11.2279; gt_dBi=26.8071; gr_dBi=12.2612; d_m=55984.3; f_GHz=27.1031,-105.767,±0.3%
1235,Friis,17,Friis[17] FSPL,numeric,pt_dBm=27.2273; gt_dBi=15.8288; gr_dBi=5.40343; d_m=18000.5; f_GHz=5.02688,131.573,±0.3%
1236,Friis,17,Friis[17] Pr,numeric,pt_dBm=27.2273; gt_dBi=15.8288; gr_dBi=5.40343; d_m=18000.5; f_GHz=5.02688,-83.1139,±0.3%
1237,Friis,18,Friis[18] FSPL,numeric,pt_dBm=6.01977; gt_dBi=4.6123; gr_dBi=18.884; d_m=80795.8; f_GHz=28.2889,159.622,±0.3%
1238,Friis,18,Friis[18] Pr,numeric,pt_dBm=6.01977; gt_dBi=4.6123; gr_dBi=18.884; d_m=80795.8; f_GHz=28.2889,-130.106,±0.3%
1239,Friis,19,Friis[19] FSPL,numeric,pt_dBm=11.2657; gt_dBi=29.3799; gr_dBi=1.51018; d_m=14073.9; f_GHz=22.6942,142.528,±0.3%
1240,Friis,19,Friis[19] Pr,numeric,pt_dBm=11.2657; gt_dBi=29.3799; gr_dBi=1.51018; d_m=14073.9; f_GHz=22.6942,-100.373,±0.3%
1241,Friis,20,Friis[20] FSPL,numeric,pt_dBm=7.29262; gt_dBi=20.4602; gr_dBi=27.2924; d_m=60963.8; f_GHz=26.7431,156.687,±0.3%
1242,Friis,20,Friis[20] Pr,numeric,pt_dBm=7.29262; gt_dBi=20.4602; gr_dBi=27.2924; d_m=60963.8; f_GHz=26.7431,-101.642,±0.3%
1243,Friis,21,Friis[21] FSPL,numeric,pt_dBm=-2.00146; gt_dBi=11.9923; gr_dBi=21.5888; d_m=31770.1; f_GHz=12.669,144.537,±0.3%
1244,Friis,21,Friis[21] Pr,numeric,pt_dBm=-2.00146; gt_dBi=11.9923; gr_dBi=21.5888; d_m=31770.1; f_GHz=12.669,-112.957,±0.3%
1245,Friis,22,Friis[22] FSPL,numeric,pt_dBm=23.8129; gt_dBi=16.7413; gr_dBi=17.8356; d_m=41343.1; f_GHz=12.0588,146.396,±0.3%
1246,Friis,22,Friis[22] Pr,numeric,pt_dBm=23.8129; gt_dBi=16.7413; gr_dBi=17.8356; d_m=41343.1; f_GHz=12.0588,-88.0061,±0.3%
1247,Friis,23,Friis[23] FSPL,numeric,pt_dBm=35.2534; gt_dBi=27.7721; gr_dBi=9.29488; d_m=66336.4; f_GHz=6.44397,145.06,±0.3%
1248,Friis,23,Friis[23] Pr,numeric,pt_dBm=35.2534; gt_dBi=27.7721; gr_dBi=9.29488; d_m=66336.4; f_GHz=6.44397,-72.7395,±0.3%
1249,Friis,24,Friis[24] FSPL,numeric,pt_dBm=-3.05333; gt_dBi=6.33341; gr_dBi=10.4424; d_m=95386.2; f_GHz=12.1176,153.7,±0.3%
1250,Friis,24,Friis[24] Pr,numeric,pt_dBm=-3.05333; gt_dBi=6.33341; gr_dBi=10.4424; d_m=95386.2; f_GHz=12.1176,-139.977,±0.3%
1251,Friis,25,Friis[25] FSPL,numeric,pt_dBm=39.7928; gt_dBi=8.86608; gr_dBi=16.9537; d_m=49215; f_GHz=29.5855,155.705,±0.3%
1252,Friis,25,Friis[25] Pr,numeric,pt_dBm=39.7928; gt_dBi=8.86608; gr_dBi=16.9537; d_m=49215; f_GHz=29.5855,-90.0927,±0.3%
1253,Friis,26,Friis[26] FSPL,numeric,pt_dBm=26.5898; gt_dBi=11.9499; gr_dBi=20.1427; d_m=87457.8; f_GHz=11.3918,152.41,±0.3%
1254,Friis,26,Friis[26] Pr,numeric,pt_dBm=26.5898; gt_dBi=11.9499; gr_dBi=20.1427; d_m=87457.8; f_GHz=11.3918,-93.7272,±0.3%
1255,Friis,27,Friis[27] FSPL,numeric,pt_dBm=17.261; gt_dBi=0.586982; gr_dBi=13.6392; d_m=77869.1; f_GHz=24.2338,157.958,±0.3%
1256,Friis,27,Friis[27] Pr,numeric,pt_dBm=17.261; gt_dBi=0.586982; gr_dBi=13.6392; d_m=77869.1; f_GHz=24.2338,-126.47,±0.3%
1257,Friis,28,Friis[28] FSPL,numeric,pt_dBm=37.1531; gt_dBi=26.7838; gr_dBi=10.7591; d_m=80115.4; f_GHz=18.5916,155.902,±0.3%
1258,Friis,28,Friis[28] Pr,numeric,pt_dBm=37.1531; gt_dBi=26.7838; gr_dBi=10.7591; d_m=80115.4; f_GHz=18.5916,-81.2065,±0.3%
1259,Friis,29,Friis[29] FSPL,numeric,pt_dBm=9.83943; gt_dBi=25.469; gr_dBi=22.8661; d_m=81158; f_GHz=23.5154,158.055,±0.3%
1260,Friis,29,Friis[29] Pr,numeric,pt_dBm=9.83943; gt_dBi=25.469; gr_dBi=22.8661; d_m=81158; f_GHz=23.5154,-99.881,±0.3%
1261,Friis,30,Friis[30] FSPL,numeric,pt_dBm=25.9311; gt_dBi=0.376279; gr_dBi=23.4778; d_m=87455.5; f_GHz=9.43639,150.774,±0.3%
1262,Friis,30,Friis[30] Pr,numeric,pt_dBm=25.9311; gt_dBi=0.376279; gr_dBi=23.4778; d_m=87455.5; f_GHz=9.43639,-100.988,±0.3%
1263,Friis,31,Friis[31] FSPL,numeric,pt_dBm=21.2988; gt_dBi=29.1917; gr_dBi=21.2154; d_m=46285.6; f_GHz=19.409,151.511,±0.3%
1264,Friis,31,Friis[31] Pr,numeric,pt_dBm=21.2988; gt_dBi=29.1917; gr_dBi=21.2154; d_m=46285.6; f_GHz=19.409,-79.8048,±0.3%
1265,Friis,32,Friis[32] FSPL,numeric,pt_dBm=12.9157; gt_dBi=10.4666; gr_dBi=10.7469; d_m=21012.3; f_GHz=20.5895,145.164,±0.3%
1266,Friis,32,Friis[32] Pr,numeric,pt_dBm=12.9157; gt_dBi=10.4666; gr_dBi=10.7469; d_m=21012.3; f_GHz=20.5895,-111.035,±0.3%
1267,Friis,33,Friis[33] FSPL,numeric,pt_dBm=-3.48018; gt_dBi=16.1457; gr_dBi=7.05919; d_m=56512.8; f_GHz=27.3149,156.213,±0.3%
1268,Friis,33,Friis[33] Pr,numeric,pt_dBm=-3.48018; gt_dBi=16.1457; gr_dBi=7.05919; d_m=56512.8; f_GHz=27.3149,-136.488,±0.3%
1269,Friis,34,Friis[34] FSPL,numeric,pt_dBm=36.1744; gt_dBi=1.13826; gr_dBi=25.2364; d_m=27146.8; f_GHz=22.4843,148.154,±0.3%
1270,Friis,34,Friis[34] Pr,numeric,pt_dBm=36.1744; gt_dBi=1.13826; gr_dBi=25.2364; d_m=27146.8; f_GHz=22.4843,-85.6047,±0.3%
1271,Friis,35,Friis[35] FSPL,numeric,pt_dBm=18.7342; gt_dBi=21.5414; gr_dBi=12.2472; d_m=65868.2; f_GHz=28.829,158.012,±0.3%
1272,Friis,35,Friis[35] Pr,numeric,pt_dBm=18.7342; gt_dBi=21.5414; gr_dBi=12.2472; d_m=65868.2; f_GHz=28.829,-105.489,±0.3%
1273,Friis,36,Friis[36] FSPL,numeric,pt_dBm=18.3486; gt_dBi=6.74853; gr_dBi=17.8042; d_m=80595.7; f_GHz=7.38297,147.933,±0.3%
1274,Friis,36,Friis[36] Pr,numeric,pt_dBm=18.3486; gt_dBi=6.74853; gr_dBi=17.8042; d_m=80595.7; f_GHz=7.38297,-105.031,±0.3%
1275,Friis,37,Friis[37] FSPL,numeric,pt_dBm=-9.48527; gt_dBi=29.7681; gr_dBi=11.058; d_m=49289.1; f_GHz=15.0158,149.828,±0.3%
1276,Friis,37,Friis[37] Pr,numeric,pt_dBm=-9.48527; gt_dBi=29.7681; gr_dBi=11.058; d_m=49289.1; f_GHz=15.0158,-118.487,±0.3%
1277,Friis,38,Friis[38] FSPL,numeric,pt_dBm=-0.786455; gt_dBi=1.78096; gr_dBi=11.919; d_m=34086.1; f_GHz=13.8935,145.95,±0.3%
1278,Friis,38,Friis[38] Pr,numeric,pt_dBm=-0.786455; gt_dBi=1.78096; gr_dBi=11.919; d_m=34086.1; f_GHz=13.8935,-133.036,±0.3%
1279,Friis,39,Friis[39] FSPL,numeric,pt_dBm=3.2357; gt_dBi=9.55855; gr_dBi=6.75898; d_m=45252.2; f_GHz=15.2002,149.192,±0.3%
1280,Friis,39,Friis[39] Pr,numeric,pt_dBm=3.2357; gt_dBi=9.55855; gr_dBi=6.75898; d_m=45252.2; f_GHz=15.2002,-129.638,±0.3%
1281,Friis,40,Friis[40] FSPL,numeric,pt_dBm=2.63088; gt_dBi=5.77552; gr_dBi=4.16613; d_m=34962.8; f_GHz=16.5114,147.67,±0.3%
1282,Friis,40,Friis[40] Pr,numeric,pt_dBm=2.63088; gt_dBi=5.77552; gr_dBi=4.16613; d_m=34962.8; f_GHz=16.5114,-135.097,±0.3%
1283,Friis,41,Friis[41] FSPL,numeric,pt_dBm=37.1436; gt_dBi=24.7853; gr_dBi=28.6501; d_m=34216.6; f_GHz=23.6534,150.604,±0.3%
1284,Friis,41,Friis[41] Pr,numeric,pt_dBm=37.1436; gt_dBi=24.7853; gr_dBi=28.6501; d_m=34216.6; f_GHz=23.6534,-60.0254,±0.3%
1285,Friis,42,Friis[42] FSPL,numeric,pt_dBm=-6.81055; gt_dBi=11.738; gr_dBi=15.6903; d_m=62859.6; f_GHz=0.404009,120.537,±0.3%
1286,Friis,42,Friis[42] Pr,numeric,pt_dBm=-6.81055; gt_dBi=11.738; gr_dBi=15.6903; d_m=62859.6; f_GHz=0.404009,-99.9193,±0.3%
1287,Friis,43,Friis[43] FSPL,numeric,pt_dBm=7.63669; gt_dBi=9.78469; gr_dBi=18.3549; d_m=1374.42; f_GHz=10.8181,115.887,±0.3%
1288,Friis,43,Friis[43] Pr,numeric,pt_dBm=7.63669; gt_dBi=9.78469; gr_dBi=18.3549; d_m=1374.42; f_GHz=10.8181,-80.1109,±0.3%
1289,Friis,44,Friis[44] FSPL,numeric,pt_dBm=-6.57828; gt_dBi=2.78853; gr_dBi=7.0727; d_m=23763.3; f_GHz=5.70158,135.08,±0.3%
1290,Friis,44,Friis[44] Pr,numeric,pt_dBm=-6.57828; gt_dBi=2.78853; gr_dBi=7.0727; d_m=23763.3; f_GHz=5.70158,-131.797,±0.3%
1291,Friis,45,Friis[45] FSPL,numeric,pt_dBm=32.6617; gt_dBi=19.3435; gr_dBi=25.2455; d_m=97540.3; f_GHz=26.1138,160.563,±0.3%
1292,Friis,45,Friis[45] Pr,numeric,pt_dBm=32.6617; gt_dBi=19.3435; gr_dBi=25.2455; d_m=97540.3; f_GHz=26.1138,-83.3122,±0.3%
1293,Friis,46,Friis[46] FSPL,numeric,pt_dBm=30.2754; gt_dBi=17.1503; gr_dBi=13.5854; d_m=11715.7; f_GHz=26.1528,142.167,±0.3%
1294,Friis,46,Friis[46] Pr,numeric,pt_dBm=30.2754; gt_dBi=17.1503; gr_dBi=13.5854; d_m=11715.7; f_GHz=26.1528,-81.1564,±0.3%
1295,Friis,47,Friis[47] FSPL,numeric,pt_dBm=13.6081; gt_dBi=10.2715; gr_dBi=14.1201; d_m=68756.9; f_GHz=6.9552,146.034,±0.3%
1296,Friis,47,Friis[47] Pr,numeric,pt_dBm=13.6081; gt_dBi=10.2715; gr_dBi=14.1201; d_m=68756.9; f_GHz=6.9552,-108.035,±0.3%
1297,Friis,48,Friis[48] FSPL,numeric,pt_dBm=-2.43326; gt_dBi=12.7811; gr_dBi=18.3801; d_m=26065.6; f_GHz=19.7282,146.665,±0.3%
1298,Friis,48,Friis[48] Pr,numeric,pt_dBm=-2.43326; gt_dBi=12.7811; gr_dBi=18.3801; d_m=26065.6; f_GHz=19.7282,-117.937,±0.3%
1299,Friis,49,Friis[49] FSPL,numeric,pt_dBm=36.5319; gt_dBi=3.1911; gr_dBi=25.4688; d_m=54559.3; f_GHz=24.5213,154.97,±0.3%
1300,Friis,49,Friis[49] Pr,numeric,pt_dBm=36.5319; gt_dBi=3.1911; gr_dBi=25.4688; d_m=54559.3; f_GHz=24.5213,-89.7782,±0.3%
1301,Friis,50,Friis[50] FSPL,numeric,pt_dBm=34.0105; gt_dBi=11.8859; gr_dBi=22.3307; d_m=65854; f_GHz=16.0659,152.932,±0.3%
1302,Friis,50,Friis[50] Pr,numeric,pt_dBm=34.0105; gt_dBi=11.8859; gr_dBi=22.3307; d_m=65854; f_GHz=16.0659,-84.7045,±0.3%
1303,Friis,51,Friis[51] FSPL,numeric,pt_dBm=23.2815; gt_dBi=24.1813; gr_dBi=6.73975; d_m=88188.4; f_GHz=17.3056,156.114,±0.3%
1304,Friis,51,Friis[51] Pr,numeric,pt_dBm=23.2815; gt_dBi=24.1813; gr_dBi=6.73975; d_m=88188.4; f_GHz=17.3056,-101.911,±0.3%
1305,Friis,52,Friis[52] FSPL,numeric,pt_dBm=17.1719; gt_dBi=19.0926; gr_dBi=20.3337; d_m=19906.8; f_GHz=9.8333,138.276,±0.3%
1306,Friis,52,Friis[52] Pr,numeric,pt_dBm=17.1719; gt_dBi=19.0926; gr_dBi=20.3337; d_m=19906.8; f_GHz=9.8333,-81.6777,±0.3%
1307,Friis,53,Friis[53] FSPL,numeric,pt_dBm=23.9342; gt_dBi=5.59168; gr_dBi=23.8277; d_m=50457.3; f_GHz=3.96746,138.471,±0.3%
1308,Friis,53,Friis[53] Pr,numeric,pt_dBm=23.9342; gt_dBi=5.59168; gr_dBi=23.8277; d_m=50457.3; f_GHz=3.96746,-85.117,±0.3%
1309,Friis,54,Friis[54] FSPL,numeric,pt_dBm=16.8837; gt_dBi=17.1048; gr_dBi=29.2493; d_m=87696.7; f_GHz=6.184,147.127,±0.3%
1310,Friis,54,Friis[54] Pr,numeric,pt_dBm=16.8837; gt_dBi=17.1048; gr_dBi=29.2493; d_m=87696.7; f_GHz=6.184,-83.889,±0.3%
1311,Friis,55,Friis[55] FSPL,numeric,pt_dBm=-7.7868; gt_dBi=8.06563; gr_dBi=22.4278; d_m=63855.5; f_GHz=3.87162,140.304,±0.3%
1312,Friis,55,Friis[55] Pr,numeric,pt_dBm=-7.7868; gt_dBi=8.06563; gr_dBi=22.4278; d_m=63855.5; f_GHz=3.87162,-117.597,±0.3%
1313,Friis,56,Friis[56] FSPL,numeric,pt_dBm=-3.62635; gt_dBi=27.0305; gr_dBi=21.7225; d_m=8348.9; f_GHz=16.296,135.116,±0.3%
1314,Friis,56,Friis[56] Pr,numeric,pt_dBm=-3.62635; gt_dBi=27.0305; gr_dBi=21.7225; d_m=8348.9; f_GHz=16.296,-89.9893,±0.3%
1315,Friis,57,Friis[57] FSPL,numeric,pt_dBm=30.0312; gt_dBi=0.959922; gr_dBi=20.8008; d_m=46007.1; f_GHz=21.7524,152.448,±0.3%
1316,Friis,57,Friis[57] Pr,numeric,pt_dBm=30.0312; gt_dBi=0.959922; gr_dBi=20.8008; d_m=46007.1; f_GHz=21.7524,-100.657,±0.3%
1317,Friis,58,Friis[58] FSPL,numeric,pt_dBm=15.1228; gt_dBi=9.21261; gr_dBi=7.21867; d_m=99433; f_GHz=0.150071,115.918,±0.3%
1318,Friis,58,Friis[58] Pr,numeric,pt_dBm=15.1228; gt_dBi=9.21261; gr_dBi=7.21867; d_m=99433; f_GHz=0.150071,-84.3642,±0.3%
1319,Friis,59,Friis[59] FSPL,numeric,pt_dBm=25.3295; gt_dBi=20.2893; gr_dBi=25.7603; d_m=2998.19; f_GHz=18.9544,127.533,±0.3%
1320,Friis,59,Friis[59] Pr,numeric,pt_dBm=25.3295; gt_dBi=20.2893; gr_dBi=25.7603; d_m=2998.19; f_GHz=18.9544,-56.1539,±0.3%
1321,Friis,60,Friis[60] FSPL,numeric,pt_dBm=4.38401; gt_dBi=11.1161; gr_dBi=16.133; d_m=19850.3; f_GHz=26.9206,146.999,±0.3%
1322,Friis,60,Friis[60] Pr,numeric,pt_dBm=4.38401; gt_dBi=11.1161; gr_dBi=16.133; d_m=19850.3; f_GHz=26.9206,-115.366,±0.3%
1323,Friis,61,Friis[61] FSPL,numeric,pt_dBm=7.75407; gt_dBi=1.44186; gr_dBi=14.19; d_m=14693.8; f_GHz=27.0892,144.44,±0.3%
1324,Friis,61,Friis[61] Pr,numeric,pt_dBm=7.75407; gt_dBi=1.44186; gr_dBi=14.19; d_m=14693.8; f_GHz=27.0892,-121.054,±0.3%
1325,Friis,62,Friis[62] FSPL,numeric,pt_dBm=39.8892; gt_dBi=13.5462; gr_dBi=29.1502; d_m=28170.1; f_GHz=24.1639,149.101,±0.3%
1326,Friis,62,Friis[62] Pr,numeric,pt_dBm=39.8892; gt_dBi=13.5462; gr_dBi=29.1502; d_m=28170.1; f_GHz=24.1639,-66.5153,±0.3%
